onet_soc_code,E_j,classification,S,uncertain
51-9061.00,74.0868137024871,Complemented,0.8645325914737572,FALSE
51-9071.00,57.087979850616634,Complemented,0.8723657813453134,FALSE
51-9071.06,70.35939103660621,Complemented,0.863333971033781,FALSE
51-9081.00,44.11450079239303,Unexposed,0.8373093827308411,FALSE
51-9082.00,51.42565737051794,Complemented,0.8990186985676439,FALSE
51-9083.00,55.35190542070181,Complemented,0.8783114516257285,FALSE
51-9111.00,58.38398692810457,Complemented,0.8419032676601628,FALSE
51-9123.00,50.62836056931997,Complemented,0.8543594050157756,FALSE
51-9124.00,49.19855748833262,Complemented,0.8876922208490913,FALSE
51-9141.00,65.63612408671696,Complemented,0.8709793368380154,FALSE
51-9151.00,67.86708040014818,Substituted,0.8811839204920039,FALSE
51-9161.00,66.1915725456125,Complemented,0.8662802202887505,FALSE
51-9162.00,83.78797814207648,Substituted,0.8288438483830245,FALSE
51-9191.00,56.76063829787233,Complemented,0.8817821599174066,FALSE
51-9192.00,55.36079871471196,Complemented,0.9085386285357162,FALSE
51-9193.00,58.99188092016237,Complemented,0.8894603069083453,FALSE
51-9194.00,56.854195449940136,Complemented,0.9164288418170353,FALSE
51-9195.00,49.5956258171877,Complemented,0.8573165098661213,FALSE
51-9195.03,50.77814779575008,Complemented,0.8763431708201775,FALSE
51-9195.04,50.915987933635,Complemented,0.8934834973921432,FALSE
51-9195.05,46.281856890642835,Complemented,0.9226083315269583,FALSE
51-9196.00,54.59284497444633,Complemented,0.8750604155026472,FALSE
51-9197.00,44.00523202911738,Unexposed,0.866385398727007,FALSE
51-9198.00,47.071690682896275,Unexposed,0.8481905510368393,FALSE
53-1041.00,70.6687662097073,Complemented,0.8373460041348008,FALSE
53-1042.00,70.55085010952334,Complemented,0.9734050156881904,FALSE
53-1042.01,72.46424328819197,Complemented,0.9455062169905976,FALSE
53-1043.00,71.89450520138702,Complemented,0.9299727906674129,FALSE
53-2011.00,77.44655189183928,Complemented,0.9424430445913969,FALSE
53-2012.00,74.26594839807201,Complemented,0.9471787069493061,FALSE
53-2021.00,82.29273981922444,Complemented,0.9382893176420276,FALSE
53-2022.00,71.65314902965946,Complemented,0.9534213975395557,FALSE
53-2031.00,47.33551652277463,Unexposed,0.8899480152384185,FALSE
53-3011.00,32.063612099644125,Unexposed,0.9039231669675893,FALSE
53-3031.00,58.561416729464966,Complemented,0.8573724797963345,FALSE
53-3032.00,56.93540954953523,Complemented,0.9000750906808704,FALSE
53-3033.00,61.367870225013085,Complemented,0.9209858236651841,FALSE
53-3051.00,50.531315789473695,Complemented,0.8824203517096373,FALSE
53-3052.00,56.36652115513768,Complemented,0.8525729076567973,FALSE
53-3053.00,61.1571328303211,Complemented,0.921633643033954,FALSE
53-4011.00,70.00062276194926,Complemented,0.9645716568376098,FALSE
53-4013.00,56.14765794643781,Complemented,0.9301092925134378,FALSE
53-4022.00,57.3676289635589,Complemented,0.8804813349436873,FALSE
53-4031.00,75.25450975579828,Complemented,0.8791030707924633,FALSE
53-4041.00,69.98269062226117,Complemented,0.9054157620820377,FALSE
53-5011.00,46.30491741029049,Complemented,0.885060446764807,FALSE
53-5021.00,71.045458157832,Complemented,0.9350052255560941,FALSE
53-5022.00,48.28837960922579,Complemented,0.9360794769664003,FALSE
53-5031.00,61.44821501289534,Complemented,0.9056599605428175,FALSE
53-6011.00,65.47706533641563,Complemented,0.8744177609197205,FALSE
53-6021.00,49.00793248945148,Complemented,0.8832332863921959,FALSE
53-6031.00,49.58048691860464,Complemented,0.8565050643723667,FALSE
53-6041.00,75.97570479028191,Complemented,0.9129938622479653,FALSE
53-6051.00,72.8148988136776,Complemented,0.854102521136559,FALSE
53-6051.01,74.77019748653501,Complemented,0.9664073365200359,FALSE
53-6051.07,74.9687441860465,Complemented,0.959971973119126,FALSE
53-6061.00,54.42015133412981,Complemented,0.8923283294461082,FALSE
53-7011.00,53.72539461467038,Complemented,0.8435210098237484,FALSE
53-7021.00,53.979771328056295,Complemented,0.8894939993433532,FALSE
53-7031.00,57.46960249415434,Complemented,0.957619870415287,FALSE
53-7041.00,43.788760754164386,Complemented,0.9046145206873979,FALSE
53-7051.00,50.962847492855296,Complemented,0.7520443475137601,FALSE
53-7061.00,36.56708481047178,Unexposed,0.9117240329113228,FALSE
53-7062.00,45.43314538864278,Unexposed,0.8984792759799429,FALSE
53-7062.04,46.292665474060826,Complemented,0.8044293915766481,FALSE
53-7063.00,55.7385805964515,Unexposed,0.8631063244014955,FALSE
53-7064.00,42.203471941865146,Unexposed,0.9322002471125391,FALSE
53-7065.00,62.96241690813023,Complemented,0.8728864606154436,FALSE
53-7071.00,65.71897317120246,Complemented,0.8349539901947253,FALSE
53-7072.00,63.033808134546085,Complemented,0.916389766877395,FALSE
53-7073.00,49.9403379091869,Complemented,0.9105091039437798,FALSE
53-7081.00,46.242228212039535,Complemented,0.8961525543805108,FALSE
53-7121.00,58.52792438934577,Complemented,0.9082714015177319,FALSE
